Id,Lot Area,Overall Qual,Year Built,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,SalePrice,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual_TA,Kitchen Qual_Gd,Kitchen Qual_TA
1706,10562,8,2007,300.0,1288.0,0.0,294.0,1582.0,1610,551,0,2161,8,789.0,178,120,0,0,0,0,0,325624,0,1,0,0,0,0
2252,12864,7,2002,0.0,1392.0,0.0,17.0,1409.0,1409,0,0,1409,4,576.0,0,144,0,0,145,0,0,245000,0,0,0,0,1,0
1136,13695,5,2004,0.0,646.0,0.0,468.0,1114.0,1114,0,0,1114,6,576.0,0,102,0,0,0,0,0,159000,0,0,0,1,1,0
1877,10289,5,1965,168.0,836.0,0.0,237.0,1073.0,1073,0,0,1073,6,515.0,0,0,0,0,0,0,0,156000,0,0,0,1,0,1
424,15431,10,2008,200.0,1767.0,539.0,788.0,3094.0,2402,0,0,2402,10,672.0,0,72,0,0,170,0,0,555000,0,1,0,0,0,0
1182,11120,6,1984,0.0,660.0,0.0,572.0,1232.0,1232,0,0,1232,6,516.0,0,0,0,0,0,0,0,162500,0,0,0,1,0,1
2750,9069,6,1993,0.0,261.0,1083.0,0.0,1344.0,1440,0,0,1440,8,920.0,288,0,0,0,0,0,0,224500,0,0,0,0,1,0
1016,47280,6,1950,44.0,0.0,0.0,1488.0,1488.0,1488,0,0,1488,6,738.0,0,0,180,0,0,0,0,133000,0,0,0,1,0,1
2436,7875,7,2003,0.0,0.0,0.0,783.0,783.0,807,702,0,1509,8,393.0,0,75,0,0,0,0,0,180000,0,0,0,0,1,0
1607,6600,5,1982,0.0,638.0,0.0,207.0,845.0,845,0,0,845,6,264.0,0,0,0,0,0,0,0,134500,0,0,0,1,1,0
2337,13682,10,2006,1031.0,0.0,0.0,1410.0,1410.0,1426,1519,0,2945,10,641.0,192,0,37,0,0,0,0,438780,0,0,1,0,1,0
1233,9150,6,1962,305.0,371.0,0.0,728.0,1099.0,1431,0,0,1431,6,296.0,64,110,0,0,0,0,0,165000,0,0,0,1,0,1
419,7150,5,1967,60.0,432.0,0.0,460.0,892.0,892,0,0,892,5,288.0,0,0,0,0,0,0,0,100000,0,0,0,1,0,1
633,12285,7,1960,128.0,544.0,0.0,785.0,1329.0,1329,0,0,1329,5,441.0,0,0,203,0,0,0,0,176000,0,0,0,1,0,1
2722,17920,5,1955,0.0,306.0,1085.0,372.0,1763.0,1779,0,0,1779,6,454.0,0,418,0,0,312,0,0,170000,0,0,0,1,0,1
469,3684,7,2007,130.0,0.0,0.0,1373.0,1373.0,1555,0,0,1555,7,660.0,143,20,0,0,0,0,0,174000,0,0,0,0,1,0
1365,7006,6,1925,0.0,121.0,0.0,647.0,768.0,788,448,0,1236,6,384.0,0,0,0,0,0,0,0,127000,0,0,0,1,0,1
1098,8390,7,1999,0.0,0.0,0.0,831.0,831.0,873,778,0,1651,7,450.0,0,103,0,0,0,0,0,185900,0,0,0,1,0,1
711,5784,5,1938,0.0,0.0,0.0,190.0,190.0,886,0,0,886,4,273.0,144,20,80,0,0,0,0,91300,0,0,0,1,0,1
2808,9135,6,2003,120.0,340.0,0.0,1342.0,1682.0,1700,0,0,1700,7,544.0,192,23,0,0,0,0,0,200000,0,0,0,0,1,0
1959,10496,6,1949,320.0,196.0,0.0,844.0,1040.0,1168,678,0,1846,7,315.0,0,0,0,0,0,0,0,143000,0,0,0,1,0,1
2720,13650,5,1958,0.0,57.0,441.0,554.0,1052.0,1252,668,0,1920,8,451.0,0,0,0,0,0,0,0,172500,0,0,0,0,1,0
2170,8308,4,1963,20.0,132.0,841.0,115.0,1088.0,1088,0,0,1088,4,520.0,0,0,0,0,0,0,0,110000,0,0,0,1,0,1
603,9450,4,1957,160.0,775.0,0.0,265.0,1040.0,1362,0,0,1362,6,768.0,0,0,84,0,0,0,0,140000,0,0,0,1,0,1
2113,9317,6,2006,0.0,24.0,0.0,1290.0,1314.0,1314,0,0,1314,6,440.0,0,22,0,0,0,0,0,176432,0,0,0,0,1,0
1146,7153,6,1991,88.0,1200.0,0.0,78.0,1278.0,1294,0,0,1294,6,496.0,112,51,0,0,0,0,0,179200,0,0,0,1,1,0
2105,8814,7,2005,80.0,925.0,0.0,349.0,1274.0,1274,0,0,1274,6,508.0,264,98,0,0,0,0,0,203000,0,0,0,0,1,0
1786,9849,7,2007,0.0,0.0,0.0,1689.0,1689.0,1689,0,0,1689,7,954.0,0,56,0,0,0,0,0,248328,0,0,0,0,1,0
961,14463,9,2008,406.0,1115.0,0.0,526.0,1641.0,1641,0,0,1641,7,885.0,0,95,0,0,0,0,0,316500,0,0,0,0,0,0
1405,5190,7,1948,0.0,0.0,0.0,570.0,570.0,617,462,0,1079,5,249.0,135,0,0,0,0,0,0,125600,0,0,0,1,0,1
1324,9750,5,1959,164.0,200.0,0.0,784.0,984.0,984,0,0,984,5,308.0,0,0,0,0,0,0,0,110000,0,0,0,1,0,0
1986,6000,4,1920,0.0,250.0,0.0,710.0,960.0,960,0,0,960,5,308.0,0,0,168,0,0,0,0,108500,0,0,0,1,0,0
307,8712,5,1952,0.0,0.0,0.0,540.0,540.0,1044,0,0,1044,4,504.0,0,0,0,0,0,0,54,55993,0,0,0,0,0,0
180,11851,5,1948,0.0,780.0,0.0,247.0,1027.0,1027,606,0,1633,7,240.0,0,100,126,0,0,0,0,129000,0,0,0,1,1,0
2896,13811,6,1987,72.0,980.0,40.0,92.0,1112.0,1137,0,0,1137,5,551.0,125,0,0,0,0,0,0,176000,0,0,0,1,1,0
668,10143,6,1963,295.0,384.0,0.0,996.0,1380.0,1380,0,0,1380,6,364.0,0,0,0,0,216,0,0,154000,0,0,0,1,0,1
1582,18265,6,1986,228.0,920.0,60.0,276.0,1256.0,1256,0,0,1256,6,578.0,282,0,0,0,0,0,0,180000,0,0,0,0,1,0
2285,4224,5,1976,0.0,874.0,0.0,268.0,1142.0,1142,0,0,1142,6,528.0,536,90,0,0,0,0,0,134000,0,0,0,1,0,1
2079,12615,6,1950,0.0,477.0,0.0,725.0,1202.0,2158,0,0,2158,7,576.0,0,29,39,0,0,0,0,243000,0,0,0,1,1,0
2272,14536,8,2002,236.0,1300.0,0.0,316.0,1616.0,1629,0,0,1629,9,808.0,0,252,0,0,0,0,0,270000,0,0,0,0,1,0
2250,9187,6,1983,0.0,336.0,0.0,748.0,1084.0,1080,0,0,1080,5,484.0,120,0,158,0,0,0,0,134000,0,0,0,1,0,1
502,9900,7,1993,256.0,987.0,0.0,360.0,1347.0,1372,1274,0,2646,9,656.0,340,60,144,0,0,0,0,260000,1,0,0,0,1,0
2166,8333,7,2006,0.0,0.0,0.0,738.0,738.0,738,753,0,1491,7,484.0,100,30,0,0,0,0,0,168675,0,0,0,0,1,0
1622,10147,6,1994,32.0,186.0,0.0,206.0,392.0,924,770,0,1694,7,398.0,256,64,0,0,0,0,0,160000,0,0,0,1,0,1
1299,5914,5,1890,0.0,0.0,0.0,684.0,684.0,684,396,0,1080,5,0.0,0,165,30,0,0,0,0,95000,0,0,0,1,1,0
832,11646,6,2005,0.0,0.0,0.0,704.0,704.0,704,718,0,1422,7,440.0,36,28,0,0,0,0,0,173000,0,0,0,0,1,0
2470,7200,7,2006,0.0,0.0,0.0,1293.0,1293.0,1301,0,0,1301,5,572.0,216,121,0,0,0,0,0,187750,0,0,0,0,1,0
1017,20544,7,1986,123.0,0.0,0.0,791.0,791.0,1236,857,0,2093,7,542.0,364,63,0,0,0,0,0,215000,0,0,0,1,0,1
1384,9981,5,1967,340.0,221.0,0.0,852.0,1073.0,1073,0,0,1073,6,270.0,0,90,0,0,0,0,0,120000,0,0,0,1,0,1
1790,8251,7,2005,143.0,778.0,0.0,716.0,1494.0,1506,0,0,1506,7,672.0,192,35,0,0,0,0,0,249000,0,0,0,0,1,0
2530,10140,7,1967,264.0,553.0,68.0,713.0,1334.0,1334,0,0,1334,7,477.0,0,20,35,0,264,0,0,164500,0,0,0,1,0,1
2893,8239,7,1986,0.0,0.0,0.0,0.0,0.0,1295,0,0,1295,5,312.0,0,0,0,0,0,0,0,230000,0,0,0,0,1,0
2027,5700,7,1929,0.0,336.0,0.0,336.0,672.0,672,672,0,1344,6,456.0,0,0,70,0,0,0,0,140000,0,0,0,1,1,0
683,7200,5,1952,0.0,630.0,102.0,0.0,732.0,732,0,0,732,4,240.0,0,68,0,0,0,0,0,118900,0,0,0,1,0,1
823,9178,8,2008,0.0,0.0,0.0,1468.0,1468.0,1468,0,0,1468,6,904.0,192,142,0,0,0,0,0,239900,0,0,0,0,1,0
2374,4043,6,1975,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,4,440.0,0,55,0,0,225,0,0,146300,0,0,0,1,0,1
1594,4224,5,1975,0.0,769.0,0.0,271.0,1040.0,1040,0,0,1040,6,499.0,0,100,0,0,0,0,0,124000,0,0,0,1,0,1
2049,11235,5,1963,0.0,925.0,0.0,0.0,925.0,999,0,0,999,6,308.0,40,176,0,0,0,0,0,130000,0,0,0,1,0,1
1813,8450,7,2000,108.0,0.0,0.0,1349.0,1349.0,1349,0,0,1349,6,539.0,120,55,0,0,0,0,0,179000,0,0,0,1,0,1
365,11851,7,1990,0.0,0.0,0.0,1424.0,1424.0,1442,0,0,1442,5,500.0,0,34,0,508,0,0,0,180500,0,0,0,1,0,1
176,4608,4,1945,0.0,0.0,0.0,747.0,747.0,747,0,0,747,4,220.0,0,0,0,0,0,0,0,80000,0,0,0,1,0,1
510,9262,8,2008,194.0,0.0,0.0,1573.0,1573.0,1578,0,0,1578,7,840.0,0,36,0,0,0,0,0,287090,0,0,0,0,0,0
1326,12702,5,1956,0.0,0.0,0.0,0.0,0.0,882,0,0,882,4,308.0,0,45,0,0,0,0,0,97000,0,0,0,1,0,1
2423,2938,7,2002,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,5,398.0,130,30,0,0,0,0,0,246990,0,0,0,0,1,0
1631,18160,6,1964,138.0,550.0,0.0,752.0,1302.0,1128,0,0,1128,6,480.0,0,108,246,0,0,0,0,154204,0,0,0,1,0,1
1263,11355,7,1958,125.0,637.0,0.0,675.0,1312.0,1312,0,0,1312,6,495.0,0,304,144,0,0,0,6500,186000,0,0,0,1,0,1
1046,1680,5,1972,356.0,350.0,0.0,280.0,630.0,630,672,0,1302,6,264.0,0,0,0,0,0,0,0,111750,0,0,0,1,0,1
47,14300,9,2003,1095.0,1373.0,0.0,1473.0,2846.0,2696,0,0,2696,10,958.0,220,150,0,0,0,0,0,500000,0,1,0,0,0,0
1424,10616,7,2007,0.0,0.0,0.0,628.0,628.0,628,728,0,1356,6,484.0,100,24,0,0,0,0,0,177439,0,0,0,0,1,0
429,11308,9,2008,154.0,936.0,0.0,168.0,1104.0,1130,1054,0,2184,10,836.0,0,102,0,0,0,0,0,335000,0,1,0,0,0,0
1031,10480,7,1976,660.0,403.0,0.0,400.0,803.0,1098,866,0,1964,8,483.0,0,69,0,0,0,0,0,205000,0,0,0,1,0,1
1635,5118,8,1990,0.0,926.0,0.0,386.0,1312.0,1321,0,0,1321,4,484.0,0,64,140,0,0,0,0,212000,0,0,1,0,1,0
309,3811,8,2004,186.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,5,525.0,128,53,0,0,155,0,0,246000,0,0,0,0,1,0
1020,10825,7,1983,174.0,747.0,0.0,513.0,1260.0,1260,0,0,1260,6,598.0,152,0,0,0,0,0,0,181900,0,0,0,0,0,1
178,5500,5,1929,0.0,234.0,692.0,0.0,926.0,926,0,390,1316,6,484.0,0,0,0,0,0,0,0,130000,0,0,0,1,0,1
1975,9600,5,1910,0.0,0.0,0.0,264.0,264.0,768,664,0,1432,7,360.0,270,0,112,0,0,0,0,132000,0,0,0,1,0,1
2096,9317,7,1994,0.0,497.0,0.0,282.0,779.0,1029,929,0,1958,7,499.0,202,93,0,0,0,0,0,220000,0,0,0,0,1,0
865,11838,8,2001,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,1788,7,522.0,202,151,0,0,0,0,0,236500,0,0,0,0,0,0
385,8004,8,2009,110.0,544.0,0.0,288.0,832.0,832,1103,0,1935,8,552.0,0,150,0,0,0,0,0,263435,0,0,0,0,0,1
1362,6876,6,1938,0.0,0.0,0.0,1272.0,1272.0,1272,0,697,1969,9,400.0,0,34,0,0,0,0,0,141000,0,0,0,1,0,1
1091,8396,7,2003,196.0,0.0,0.0,847.0,847.0,847,1139,0,1986,9,434.0,120,48,0,0,0,0,0,213000,0,0,0,0,1,0
317,9803,7,2009,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,6,520.0,0,25,0,0,0,0,0,179781,0,0,0,0,1,0
1076,6240,8,2006,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,6,550.0,0,35,0,0,0,0,0,234250,0,1,0,0,1,0
1573,15498,8,1976,0.0,1165.0,400.0,0.0,1565.0,2898,0,0,2898,10,665.0,0,72,174,0,0,0,0,287000,0,0,0,0,1,0
485,12891,8,2002,0.0,651.0,0.0,219.0,870.0,878,1126,0,2004,8,644.0,0,48,0,0,0,0,0,257500,0,0,0,0,1,0
2021,6180,6,1926,0.0,0.0,0.0,960.0,960.0,986,0,0,986,5,180.0,0,128,0,0,0,0,0,102000,0,0,0,1,0,1
2032,7449,7,1930,0.0,0.0,0.0,637.0,637.0,1108,0,0,1108,6,280.0,0,0,205,0,0,0,0,139400,0,0,0,1,1,0
2604,10410,3,1915,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,6,936.0,216,0,160,0,0,0,0,105000,0,0,0,1,0,1
1615,15865,8,1970,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,8,621.0,81,207,0,0,224,0,0,268000,0,0,0,0,1,0
2736,19690,6,1966,0.0,0.0,0.0,697.0,697.0,1575,626,0,2201,8,432.0,586,236,0,0,0,738,0,274970,0,0,0,0,1,0
473,3182,7,2005,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,5,397.0,100,16,0,0,0,0,0,180000,0,0,0,0,1,0
1316,9600,7,1928,0.0,141.0,0.0,548.0,689.0,689,689,0,1378,7,360.0,0,0,116,0,0,0,0,161000,0,0,0,1,1,0
244,11100,4,1946,0.0,0.0,0.0,0.0,0.0,930,0,0,930,6,308.0,0,0,0,0,0,0,0,84900,0,0,0,1,1,0
152,13587,5,1958,0.0,532.0,0.0,456.0,988.0,988,0,0,988,5,264.0,0,0,0,0,0,0,0,119000,0,0,0,1,0,1
1588,11447,8,2005,674.0,1571.0,0.0,393.0,1964.0,1964,0,0,1964,7,892.0,0,265,0,0,0,0,0,370000,0,0,0,0,1,0
2111,7242,7,2005,0.0,0.0,0.0,1270.0,1270.0,1270,0,0,1270,6,524.0,0,96,0,0,0,0,0,175900,0,0,0,0,1,0
813,7018,5,1979,0.0,0.0,0.0,0.0,0.0,1120,1120,0,2240,12,528.0,154,0,0,0,0,0,0,142953,0,0,0,1,0,1
1854,9466,8,1994,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,5,478.0,0,30,0,0,217,0,0,279700,0,0,0,0,1,0
2575,8400,5,1957,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,6,331.0,0,60,0,0,0,0,0,132000,0,0,0,1,0,1
867,11050,9,2000,204.0,904.0,0.0,536.0,1440.0,1476,677,0,2153,8,736.0,253,142,0,0,0,0,0,313000,0,0,0,0,0,0
2879,11040,4,1920,0.0,637.0,0.0,0.0,637.0,897,439,0,1336,7,570.0,0,47,120,0,0,0,0,108000,0,0,0,1,0,1
1494,6931,7,2003,92.0,0.0,0.0,746.0,746.0,760,896,0,1656,7,397.0,178,128,0,0,0,0,0,165400,0,0,0,0,1,0
2771,12438,6,1995,68.0,0.0,0.0,781.0,781.0,795,704,0,1499,6,473.0,413,91,0,0,0,0,0,187000,0,0,0,0,1,0
496,15138,8,1995,506.0,689.0,0.0,773.0,1462.0,1490,1304,0,2794,9,810.0,0,146,202,0,0,0,0,403000,1,0,0,0,0,0
1651,12046,6,1976,298.0,156.0,0.0,692.0,848.0,1118,912,0,2030,8,551.0,0,224,0,0,0,0,0,195000,0,0,0,1,1,0
1913,9600,6,1961,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,6,525.0,0,0,0,0,168,0,0,158500,0,0,0,1,0,1
2790,11367,8,2002,210.0,932.0,0.0,133.0,1065.0,1091,898,0,1989,7,586.0,199,60,0,0,0,0,0,255000,0,0,0,0,1,0
1541,26073,5,1956,0.0,1116.0,0.0,782.0,1898.0,1898,0,0,1898,7,484.0,0,51,224,0,0,0,0,236500,0,0,0,1,0,1
1684,7150,5,1966,52.0,725.0,0.0,263.0,988.0,988,0,0,988,5,360.0,0,0,0,0,0,0,0,129250,0,0,0,1,0,1
301,15602,7,1959,0.0,1247.0,0.0,254.0,1501.0,1801,0,0,1801,6,484.0,0,54,0,0,161,0,0,289000,0,0,0,1,0,1
1569,10260,5,1976,0.0,0.0,0.0,0.0,0.0,936,936,0,1872,8,484.0,0,0,0,0,0,0,0,100000,0,0,0,1,0,1
2153,12728,8,2001,256.0,1198.0,0.0,333.0,1531.0,1531,908,0,2439,7,560.0,184,121,0,0,0,0,0,275000,0,0,0,0,1,0
1467,11690,8,1999,192.0,0.0,0.0,850.0,850.0,886,878,0,1764,7,560.0,120,29,0,0,0,0,0,207000,0,0,0,0,1,0
2540,9230,5,1965,166.0,661.0,0.0,203.0,864.0,1200,0,0,1200,6,884.0,0,64,0,0,0,0,0,146000,0,0,0,1,1,0
2368,1890,6,1972,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,6,264.0,0,0,0,0,0,0,0,116000,0,0,0,1,0,1
874,9375,7,1997,573.0,739.0,0.0,318.0,1057.0,1057,977,0,2034,8,645.0,576,36,0,0,0,0,0,219500,0,0,0,1,1,0
463,3480,7,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,6,478.0,148,36,0,0,0,0,0,173000,0,1,0,0,1,0
784,17140,4,1956,0.0,1059.0,0.0,75.0,1134.0,1229,0,0,1229,6,284.0,0,0,0,0,0,0,0,135000,0,0,0,1,0,1
2149,8749,7,2003,0.0,654.0,0.0,325.0,979.0,992,940,0,1932,7,610.0,0,120,0,0,0,0,0,213000,0,0,0,0,1,0
2069,11375,6,1954,0.0,736.0,0.0,231.0,967.0,1299,0,0,1299,6,494.0,81,0,280,0,0,0,0,150000,0,0,0,1,1,0
1743,3922,7,2006,72.0,0.0,0.0,1258.0,1258.0,1402,0,0,1402,7,648.0,120,16,0,0,0,0,0,194201,0,0,0,0,1,0
472,3182,7,2005,16.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,7,457.0,156,0,0,0,0,0,0,181000,0,0,0,0,1,0
1921,9750,6,1958,243.0,608.0,0.0,834.0,1442.0,1442,0,0,1442,7,301.0,0,0,275,0,0,0,500,157900,0,0,0,1,0,1
2778,13426,7,1999,0.0,894.0,0.0,57.0,951.0,951,828,0,1779,7,586.0,208,107,0,0,0,0,0,217000,0,0,0,0,1,0
526,10574,8,2005,0.0,0.0,0.0,1082.0,1082.0,1082,871,0,1953,9,1043.0,160,50,0,0,0,0,0,252000,0,0,0,0,1,0
2795,8726,7,2002,0.0,0.0,0.0,872.0,872.0,872,1037,0,1909,8,529.0,0,108,0,0,0,0,0,197000,0,0,0,0,1,0
478,7984,7,2004,200.0,0.0,0.0,868.0,868.0,868,762,0,1630,7,436.0,120,48,0,0,0,0,0,189500,0,0,0,0,1,0
2841,8248,5,1918,0.0,0.0,0.0,686.0,686.0,686,564,0,1250,7,280.0,207,0,96,0,0,0,0,116000,0,0,0,1,0,0
119,9790,6,1963,451.0,569.0,81.0,678.0,1328.0,1328,0,0,1328,6,528.0,0,26,0,0,0,0,0,143000,0,0,0,1,0,1
1960,7200,5,1950,0.0,534.0,96.0,246.0,876.0,988,0,0,988,6,276.0,0,80,0,0,0,0,0,119000,0,0,0,1,0,1
1277,7200,6,1954,0.0,673.0,0.0,181.0,854.0,854,424,0,1278,6,240.0,0,0,0,0,0,0,0,127500,0,0,0,1,0,1
2466,8125,6,2005,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,7,615.0,0,53,0,0,0,0,0,200825,0,0,0,0,1,0
2844,8088,2,1922,0.0,0.0,0.0,498.0,498.0,498,0,0,498,3,216.0,0,0,100,0,0,0,0,35000,0,0,0,1,0,1
1028,12511,7,1978,168.0,988.0,0.0,432.0,1420.0,1420,1420,0,2840,8,1314.0,0,16,0,0,208,0,0,292500,0,0,0,0,1,0
1043,1869,6,1970,127.0,321.0,0.0,162.0,483.0,483,504,0,987,5,280.0,0,0,0,0,0,0,0,106000,0,0,0,1,0,1
231,9259,4,1927,0.0,0.0,0.0,660.0,660.0,756,0,0,756,4,440.0,80,0,0,0,0,0,0,85000,0,0,0,1,0,1
461,16770,8,2002,270.0,1196.0,0.0,516.0,1712.0,1712,0,0,1712,8,701.0,218,183,0,0,0,0,0,286500,0,1,0,0,1,0
33,4043,6,1977,0.0,360.0,0.0,709.0,1069.0,1069,0,0,1069,4,440.0,0,55,0,0,165,0,0,127500,0,0,0,1,0,1
1795,9000,7,2006,0.0,0.0,0.0,1335.0,1335.0,1335,0,0,1335,6,575.0,0,210,0,0,0,0,0,210400,0,0,0,0,1,0
1073,12677,8,2003,472.0,1218.0,0.0,300.0,1518.0,1518,0,0,1518,6,588.0,185,140,0,0,0,0,0,274000,0,1,0,0,0,0
1576,12852,8,2007,0.0,770.0,0.0,150.0,920.0,920,860,0,1780,6,612.0,0,192,0,0,0,0,0,264966,0,0,0,0,1,0
2044,10320,4,1910,0.0,0.0,0.0,771.0,771.0,866,504,114,1484,6,264.0,14,211,0,0,84,0,0,50000,0,0,0,0,0,1
185,10800,5,1915,0.0,686.0,0.0,0.0,686.0,966,686,0,1652,7,416.0,0,0,196,0,0,0,1200,139000,0,0,0,1,0,1
1828,19522,7,1990,272.0,727.0,0.0,496.0,1223.0,1271,1232,0,2503,7,564.0,0,99,0,0,182,0,0,300000,0,0,0,0,1,0
344,13860,8,1972,0.0,1410.0,0.0,542.0,1952.0,2000,704,0,2704,9,538.0,269,111,0,0,0,0,0,345000,0,0,0,0,0,0
2152,11927,8,1994,519.0,408.0,465.0,683.0,1556.0,1592,0,0,1592,7,484.0,120,35,0,0,0,0,0,228000,0,0,0,0,1,0
1752,11950,7,2003,0.0,0.0,0.0,384.0,384.0,754,640,0,1394,7,400.0,100,0,0,0,0,0,0,165500,0,0,0,0,1,0
2637,9906,4,1925,0.0,0.0,0.0,686.0,686.0,810,518,0,1328,8,210.0,0,172,60,0,0,0,0,107000,0,0,0,1,0,1
1000,4923,8,2001,0.0,1153.0,0.0,440.0,1593.0,1593,0,0,1593,5,682.0,0,120,0,0,224,0,0,286000,0,0,1,0,0,0
727,7879,4,1920,0.0,495.0,0.0,225.0,720.0,720,0,0,720,4,0.0,0,523,115,0,0,0,0,34900,0,0,0,1,0,1
2612,7800,5,1964,0.0,312.0,600.0,0.0,912.0,912,0,0,912,5,288.0,0,0,0,0,0,0,0,115000,0,0,0,1,0,1
2422,3196,8,2003,40.0,0.0,0.0,1273.0,1273.0,1456,0,0,1456,7,400.0,143,20,0,0,0,0,0,215000,0,0,0,0,1,0
752,9928,7,1915,0.0,0.0,0.0,672.0,672.0,1272,672,0,1944,8,216.0,24,28,0,0,0,0,400,179900,0,0,0,1,0,1
15,6820,8,1985,0.0,368.0,1120.0,0.0,1488.0,1502,0,0,1502,4,528.0,0,54,0,0,140,0,0,212000,0,0,1,0,1,0
2319,13128,8,2005,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,2064,7,527.0,0,119,0,0,0,0,0,250000,0,0,0,0,1,0
2681,6240,5,1928,0.0,0.0,0.0,1042.0,1042.0,1042,534,0,1576,8,225.0,0,0,0,0,0,0,0,149000,0,0,0,1,0,1
1006,8000,6,1995,0.0,219.0,0.0,554.0,773.0,773,885,0,1658,8,431.0,224,84,0,0,0,0,0,188000,0,0,0,1,0,1
2596,10410,3,1930,0.0,0.0,0.0,713.0,713.0,713,0,0,713,5,371.0,0,75,161,0,0,0,0,99800,0,0,0,1,1,0
2002,10800,7,1890,0.0,0.0,0.0,718.0,718.0,1576,978,0,2554,8,704.0,0,48,143,0,0,0,0,159500,0,0,0,1,0,1
55,13300,7,2004,0.0,326.0,0.0,58.0,384.0,744,630,0,1374,7,400.0,100,0,0,0,0,0,0,184500,0,0,0,0,1,0
2104,9588,8,2007,270.0,0.0,0.0,1482.0,1482.0,1482,1092,0,2574,10,868.0,0,148,0,0,0,0,0,276000,0,0,0,0,0,0
1682,2308,6,1976,0.0,556.0,0.0,248.0,804.0,804,744,0,1548,7,440.0,48,0,0,0,0,0,0,155000,0,0,0,1,1,0
977,13383,5,1969,176.0,594.0,0.0,594.0,1188.0,1404,0,0,1404,7,504.0,0,16,0,0,0,0,0,160000,0,0,0,1,0,1
2548,9350,5,1964,0.0,360.0,0.0,360.0,720.0,720,720,0,1440,7,480.0,0,32,240,0,0,0,0,157500,0,0,0,1,0,1
340,9892,8,1994,0.0,1341.0,284.0,54.0,1679.0,1803,0,0,1803,6,482.0,129,64,222,0,0,0,0,285000,0,0,0,0,1,0
1487,8777,5,1900,0.0,1084.0,0.0,188.0,1272.0,1272,928,0,2200,9,0.0,0,70,0,0,0,0,0,145900,0,0,0,1,0,1
1423,10541,7,1996,0.0,0.0,0.0,672.0,672.0,1302,735,0,2037,8,472.0,100,33,0,0,0,0,0,229000,0,0,0,0,1,0
1342,5940,4,1946,0.0,0.0,0.0,0.0,0.0,896,0,0,896,4,280.0,0,0,0,0,0,0,0,79000,0,0,0,1,0,1
1949,10284,4,1925,0.0,1030.0,66.0,55.0,1151.0,845,436,0,1281,6,580.0,0,0,0,0,0,0,0,128500,0,0,0,1,0,1
2444,9660,8,1998,242.0,791.0,0.0,253.0,1044.0,1079,897,0,1976,7,885.0,210,31,0,0,0,0,0,286000,1,0,0,0,1,0
345,10179,6,1997,0.0,847.0,0.0,98.0,945.0,945,663,0,1608,7,470.0,252,30,0,0,0,0,0,189500,0,0,0,1,0,1
650,9533,5,1953,140.0,0.0,0.0,0.0,0.0,1210,0,0,1210,7,616.0,208,0,100,0,0,0,0,102900,0,0,0,1,0,1
192,5830,5,1950,0.0,788.0,0.0,200.0,988.0,1030,582,0,1612,7,363.0,0,0,0,0,0,0,0,128500,0,0,0,1,0,1
1945,12099,5,1953,0.0,198.0,0.0,1018.0,1216.0,1216,0,512,1728,7,371.0,200,0,0,0,0,0,0,156000,0,0,0,1,0,1
2277,12665,8,2005,245.0,0.0,0.0,1094.0,1094.0,1133,1349,0,2482,9,642.0,144,39,0,0,0,0,0,281213,0,0,0,0,1,0
1266,27650,7,1960,0.0,425.0,0.0,160.0,585.0,2069,0,0,2069,9,505.0,0,0,0,0,0,0,0,242000,0,0,0,1,1,0
674,17600,6,1960,30.0,1270.0,0.0,208.0,1478.0,1478,0,0,1478,6,498.0,0,40,0,0,0,0,0,157500,0,0,0,1,0,1
2823,7162,7,2003,190.0,0.0,0.0,796.0,796.0,806,918,0,1724,8,616.0,168,57,0,0,0,0,0,196500,0,0,0,0,1,0
2772,8685,7,1998,0.0,846.0,0.0,579.0,1425.0,1425,0,0,1425,5,591.0,0,130,0,0,0,0,0,193000,0,0,0,1,0,1
2015,6240,5,1939,0.0,48.0,0.0,624.0,672.0,899,423,0,1322,7,280.0,0,0,0,0,0,0,0,132000,0,0,0,1,0,1
